session_id,player_id,activity_date,game_type,session_minutes,stake_amount,win_amount
12939,100784,2026-03-28,Live Casino,32,14.17,12.75
12940,100784,2026-03-30,Live Casino,19,67.33,44.2
12941,100785,2026-01-02,Sportsbook,50,49.14,51.73
12942,100785,2026-01-02,Poker,17,35.33,39.91
12943,100785,2026-01-02,Live Casino,15,86.72,68.48
12944,100785,2026-01-09,Slots,5,90.27,61.48
12945,100785,2026-01-18,Live Casino,11,31.76,34.19
12946,100785,2026-01-19,Slots,33,52.3,33.58
12947,100785,2026-01-22,Slots,16,53.58,42.99
12948,100785,2026-01-30,Sportsbook,77,13.83,11.44
12949,100785,2026-01-30,Sportsbook,14,111.23,125.11
12950,100785,2026-01-30,Live Casino,18,101.88,83.96
12951,100785,2026-01-30,Table Games,28,29.35,18.53
12952,100785,2026-02-12,Table Games,73,60.8,70.61
12953,100785,2026-03-04,Poker,12,91.46,89.68
12954,100785,2026-03-04,Table Games,29,11.95,6.63
12955,100785,2026-03-04,Slots,38,38.88,29.47
12956,100785,2026-03-04,Slots,3,42.07,29.06
12957,100785,2026-03-05,Sportsbook,40,39.15,42.61
12958,100785,2026-03-06,Slots,49,82.95,86.3
12959,100785,2026-03-06,Sportsbook,15,36.33,42.62
12960,100785,2026-03-06,Slots,17,58.95,43.73
12961,100785,2026-03-06,Slots,25,14.46,11.35
12962,100785,2026-03-08,Live Casino,31,20.6,22.96
12963,100785,2026-03-12,Slots,22,52.04,47.28
12964,100786,2026-01-14,Sportsbook,60,47.08,27.99
12965,100786,2026-01-20,Slots,50,26.19,17.4
12966,100786,2026-01-25,Poker,42,61.84,36.41
12967,100786,2026-01-28,Table Games,80,32.51,23.75
12968,100786,2026-01-29,Live Casino,39,23.9,15.77
12969,100786,2026-01-29,Slots,210,21.62,19.2
12970,100786,2026-01-29,Live Casino,61,90.25,69.96
12971,100786,2026-01-29,Slots,35,23.27,18.84
12972,100786,2026-02-05,Slots,58,47.56,53.8
12973,100786,2026-02-09,Slots,24,44.8,32.09
12974,100786,2026-02-12,Slots,49,19.42,14.94
12975,100786,2026-02-23,Sportsbook,74,18.56,20.34
12976,100786,2026-03-08,Slots,44,34.32,27.67
12977,100786,2026-03-08,Sportsbook,41,36.64,29.52
12978,100786,2026-03-08,Sportsbook,64,84.76,89.11
12979,100786,2026-03-27,Sportsbook,104,51.33,44.6
12980,100787,2026-01-03,Live Casino,46,64.51,72.72
12981,100787,2026-01-15,Live Casino,30,65.61,40.8
12982,100787,2026-01-15,Slots,43,95.37,93.02
12983,100787,2026-01-15,Live Casino,70,81.49,45.07
12984,100787,2026-01-15,Slots,44,124.57,144.19
12985,100787,2026-02-11,Table Games,42,59.0,59.43
12986,100787,2026-02-14,Poker,26,21.56,17.42
12987,100787,2026-02-18,Live Casino,25,43.27,39.21
12988,100787,2026-02-20,Sportsbook,4,47.35,53.35
12989,100787,2026-03-07,Slots,5,68.18,51.58
12990,100787,2026-03-12,Live Casino,9,14.04,13.22
12991,100788,2026-02-05,Live Casino,39,12.32,8.84
12992,100788,2026-02-14,Sportsbook,16,20.09,20.64
12993,100788,2026-03-23,Slots,83,20.04,15.19
12994,100789,2026-01-07,Poker,21,30.44,20.47
12995,100789,2026-01-07,Table Games,52,50.66,49.96
12996,100789,2026-01-07,Slots,76,62.82,63.09
12997,100789,2026-01-11,Sportsbook,11,46.13,40.72
12998,100789,2026-01-12,Slots,55,127.04,72.83
12999,100789,2026-01-13,Slots,11,27.64,26.88
13000,100789,2026-01-13,Sportsbook,80,48.97,35.39
13001,100789,2026-01-13,Sportsbook,33,58.28,38.02
13002,100789,2026-01-20,Live Casino,24,100.54,70.41
13003,100789,2026-01-21,Slots,3,60.69,49.53
13004,100789,2026-01-24,Live Casino,15,40.58,42.16
13005,100789,2026-01-25,Slots,99,107.5,110.86
13006,100789,2026-01-25,Slots,35,217.94,171.35
13007,100789,2026-01-25,Slots,14,85.92,63.93
13008,100789,2026-01-26,Slots,11,174.48,130.77
13009,100789,2026-01-27,Live Casino,15,53.64,42.63
13010,100789,2026-01-29,Slots,13,284.44,232.29
13011,100789,2026-02-03,Live Casino,19,39.65,39.76
13012,100789,2026-02-05,Slots,85,58.36,39.89
13013,100789,2026-02-08,Slots,36,57.45,50.55
13014,100789,2026-02-08,Sportsbook,41,28.32,20.23
13015,100789,2026-02-08,Slots,30,74.68,66.89
13016,100789,2026-02-10,Table Games,122,85.79,94.48
13017,100789,2026-02-12,Slots,12,205.08,224.24
13018,100789,2026-02-12,Table Games,45,106.19,99.86
13019,100789,2026-02-13,Slots,17,45.58,49.94
13020,100789,2026-02-16,Slots,46,244.72,160.08
13021,100789,2026-02-20,Live Casino,91,89.91,76.92
13022,100789,2026-02-20,Table Games,3,114.57,128.13
13023,100789,2026-02-20,Slots,41,137.08,158.58
13024,100789,2026-02-20,Table Games,65,156.66,116.77
13025,100789,2026-02-21,Sportsbook,40,37.45,41.31
13026,100789,2026-02-22,Slots,39,105.65,72.25
13027,100789,2026-02-22,Slots,28,26.29,24.03
13028,100789,2026-02-22,Slots,13,67.53,64.58
13029,100789,2026-02-22,Sportsbook,27,65.34,46.96
13030,100789,2026-02-25,Slots,37,83.31,93.55
13031,100789,2026-03-03,Sportsbook,108,56.52,44.47
13032,100789,2026-03-04,Slots,25,99.84,108.19
13033,100789,2026-03-05,Sportsbook,73,69.68,63.35
13034,100789,2026-03-08,Sportsbook,17,277.33,175.92
13035,100789,2026-03-17,Slots,21,49.79,57.16
13036,100789,2026-03-21,Slots,39,79.33,80.78
13037,100789,2026-03-21,Sportsbook,93,139.26,97.63
13038,100789,2026-03-21,Sportsbook,44,33.99,37.89
13039,100789,2026-03-21,Live Casino,31,169.59,109.26
13040,100789,2026-03-25,Poker,28,36.12,32.64
13041,100789,2026-03-27,Sportsbook,26,24.55,17.36
13042,100789,2026-03-31,Sportsbook,24,89.3,63.79
13043,100789,2026-03-31,Slots,10,68.74,77.38
13044,100789,2026-03-31,Live Casino,13,93.99,100.43
13045,100789,2026-03-31,Sportsbook,59,147.7,103.29
13046,100790,2026-01-06,Live Casino,37,88.92,92.89
13047,100790,2026-01-14,Poker,14,77.05,88.14
13048,100790,2026-01-20,Slots,23,77.52,73.07
13049,100790,2026-01-21,Slots,151,17.61,19.13
13050,100790,2026-01-21,Live Casino,15,29.94,17.38
13051,100790,2026-01-21,Sportsbook,84,89.24,99.32
13052,100790,2026-01-22,Live Casino,120,313.28,282.55
13053,100790,2026-01-24,Slots,30,39.67,40.27
13054,100790,2026-01-30,Slots,10,20.53,23.93
13055,100790,2026-02-01,Slots,4,111.21,86.88
13056,100790,2026-02-03,Slots,7,29.76,30.4
13057,100790,2026-02-03,Live Casino,37,70.09,42.58
13058,100790,2026-02-05,Sportsbook,27,141.27,127.81
13059,100790,2026-02-06,Sportsbook,34,142.48,163.43
13060,100790,2026-02-07,Poker,34,71.49,82.12
13061,100790,2026-02-11,Live Casino,114,55.09,45.64
13062,100790,2026-02-15,Slots,100,144.09,138.14
13063,100790,2026-02-15,Poker,57,74.56,47.07
13064,100790,2026-02-16,Slots,26,109.3,82.95
13065,100790,2026-02-17,Slots,43,212.02,220.59
13066,100790,2026-02-23,Table Games,38,40.41,42.44
13067,100790,2026-02-24,Live Casino,6,75.19,72.03
13068,100790,2026-03-04,Slots,15,58.41,68.09
13069,100790,2026-03-10,Slots,10,51.81,31.63
13070,100790,2026-03-13,Poker,18,133.96,95.34
13071,100790,2026-03-16,Poker,8,28.74,31.93
13072,100790,2026-03-17,Poker,9,198.08,142.2
13073,100790,2026-03-20,Poker,12,117.5,98.08
13074,100790,2026-03-24,Sportsbook,44,183.12,101.41
13075,100790,2026-03-26,Sportsbook,32,85.63,51.95
13076,100791,2026-01-17,Slots,44,12.56,8.12
13077,100791,2026-02-15,Sportsbook,19,39.04,34.18
13078,100792,2026-01-04,Slots,104,49.87,51.78
13079,100792,2026-01-05,Slots,37,93.23,52.7
13080,100792,2026-01-05,Sportsbook,46,71.81,69.59
13081,100792,2026-01-09,Sportsbook,58,192.23,195.81
13082,100792,2026-01-14,Poker,15,49.23,46.32
13083,100792,2026-01-14,Table Games,17,97.24,102.68
13084,100792,2026-01-14,Sportsbook,19,77.71,63.96
13085,100792,2026-01-14,Live Casino,37,48.3,53.35
13086,100792,2026-01-15,Live Casino,28,136.13,82.37
13087,100792,2026-01-24,Table Games,113,194.3,174.07
13088,100792,2026-01-24,Slots,8,147.25,138.11
13089,100792,2026-01-24,Sportsbook,31,65.97,58.09
13090,100792,2026-01-30,Slots,59,159.05,181.92
13091,100792,2026-02-05,Slots,108,133.98,114.64
13092,100792,2026-02-10,Live Casino,14,368.01,297.3
13093,100792,2026-02-16,Sportsbook,47,108.56,88.27
13094,100792,2026-02-18,Sportsbook,128,95.75,104.94
13095,100792,2026-02-19,Live Casino,112,89.04,64.67
13096,100792,2026-02-19,Slots,57,137.8,79.02
13097,100792,2026-03-02,Slots,42,76.25,80.69
13098,100792,2026-03-07,Sportsbook,34,78.23,74.51
13099,100792,2026-03-09,Sportsbook,67,206.41,197.62
13100,100792,2026-03-10,Slots,30,171.49,134.41
13101,100792,2026-03-10,Slots,38,56.35,65.9
13102,100792,2026-03-21,Sportsbook,24,112.86,75.15
13103,100792,2026-03-23,Slots,43,161.28,189.87
13104,100792,2026-03-31,Slots,24,250.7,231.07
13105,100793,2026-01-02,Sportsbook,82,218.24,178.35
13106,100793,2026-01-03,Slots,32,331.17,252.28
13107,100793,2026-01-03,Table Games,15,241.51,146.78
13108,100793,2026-01-03,Table Games,54,168.71,192.68
13109,100793,2026-01-05,Slots,76,236.1,241.23
13110,100793,2026-01-05,Sportsbook,54,273.87,264.25
13111,100793,2026-01-05,Sportsbook,82,68.04,58.56
13112,100793,2026-01-05,Sportsbook,17,278.62,313.89
13113,100793,2026-01-06,Slots,56,41.59,30.66
13114,100793,2026-01-06,Slots,2,251.24,293.43
13115,100793,2026-01-06,Sportsbook,47,107.21,117.31
13116,100793,2026-01-12,Slots,48,48.65,27.17
13117,100793,2026-01-13,Slots,4,121.24,88.09
13118,100793,2026-01-13,Live Casino,24,216.56,204.99
13119,100793,2026-01-21,Live Casino,50,394.39,275.39
13120,100793,2026-01-22,Slots,38,837.44,662.86
13121,100793,2026-01-23,Slots,82,80.97,50.17
13122,100793,2026-01-24,Sportsbook,41,150.35,161.4
13123,100793,2026-01-26,Live Casino,18,405.95,367.87
13124,100793,2026-01-27,Sportsbook,32,112.95,77.98
13125,100793,2026-02-01,Live Casino,38,260.69,221.42
13126,100793,2026-02-01,Sportsbook,26,199.93,136.79
13127,100793,2026-02-01,Slots,27,155.85,90.19
13128,100793,2026-02-01,Slots,36,278.59,318.34
13129,100793,2026-02-04,Sportsbook,26,106.58,107.41
13130,100793,2026-02-05,Table Games,26,131.79,81.93
13131,100793,2026-02-07,Slots,20,117.5,136.5
13132,100793,2026-02-07,Live Casino,84,383.33,269.13
13133,100793,2026-02-08,Slots,24,147.34,130.74
13134,100793,2026-02-10,Slots,56,182.66,140.14
13135,100793,2026-02-10,Slots,29,249.99,144.09
13136,100793,2026-02-10,Live Casino,12,275.18,234.55
13137,100793,2026-02-13,Poker,48,172.66,191.88
13138,100793,2026-02-14,Live Casino,78,391.34,257.49
13139,100793,2026-02-19,Sportsbook,33,179.43,102.11
13140,100793,2026-02-20,Slots,85,149.8,128.06
13141,100793,2026-02-20,Slots,27,450.95,443.0
13142,100793,2026-02-20,Live Casino,108,350.15,398.27
13143,100793,2026-02-25,Live Casino,53,90.86,87.05
13144,100793,2026-02-25,Live Casino,100,117.19,137.8
13145,100793,2026-02-26,Slots,30,337.48,201.12
13146,100793,2026-03-01,Sportsbook,11,602.49,470.46
13147,100793,2026-03-02,Slots,51,155.51,167.52
13148,100793,2026-03-07,Sportsbook,15,438.23,471.59
13149,100793,2026-03-10,Sportsbook,27,419.63,417.02
13150,100793,2026-03-11,Table Games,76,96.47,107.49
13151,100793,2026-03-12,Slots,50,240.62,183.48
13152,100793,2026-03-13,Table Games,6,416.05,304.99
13153,100793,2026-03-15,Slots,50,298.36,218.74
13154,100793,2026-03-17,Table Games,37,412.28,468.99
13155,100793,2026-03-18,Slots,49,826.68,865.02
13156,100793,2026-03-18,Table Games,16,148.21,138.44
13157,100793,2026-03-18,Sportsbook,20,298.93,310.08
13158,100793,2026-03-19,Slots,33,308.5,217.26
13159,100793,2026-03-20,Slots,85,106.2,119.14
13160,100793,2026-03-20,Slots,24,59.73,69.3
13161,100793,2026-03-24,Sportsbook,47,124.11,90.95
13162,100793,2026-03-26,Slots,10,111.12,92.77
13163,100793,2026-03-26,Table Games,38,83.87,97.4
13164,100793,2026-03-26,Slots,48,534.38,624.29
13165,100793,2026-03-26,Slots,51,260.43,287.41
13166,100793,2026-03-27,Sportsbook,100,873.21,950.4
13167,100793,2026-03-27,Sportsbook,34,452.42,321.43
13168,100793,2026-03-27,Sportsbook,9,298.25,325.31
13169,100793,2026-03-27,Slots,30,222.08,222.59
13170,100793,2026-03-29,Table Games,31,134.45,107.31
13171,100793,2026-03-30,Live Casino,28,414.94,313.51
13172,100795,2026-01-12,Table Games,46,74.21,79.99
13173,100795,2026-01-12,Slots,27,13.81,11.89
13174,100795,2026-01-12,Slots,40,20.53,20.76
13175,100795,2026-01-14,Live Casino,37,46.4,38.33
13176,100795,2026-01-22,Slots,15,32.83,35.69
13177,100795,2026-01-23,Slots,19,69.07,74.95
13178,100795,2026-02-05,Slots,22,53.14,53.8
13179,100795,2026-02-07,Table Games,68,51.28,35.27
13180,100796,2026-01-02,Slots,6,35.71,31.93
13181,100796,2026-01-06,Slots,60,40.45,33.47
13182,100796,2026-01-10,Slots,36,13.69,14.56
13183,100796,2026-01-20,Slots,19,115.46,128.56
13184,100796,2026-01-20,Live Casino,39,45.45,52.03
13185,100796,2026-02-02,Slots,8,54.35,55.82
13186,100796,2026-02-15,Slots,14,49.14,38.79
13187,100796,2026-02-18,Slots,2,17.41,18.02
13188,100796,2026-02-27,Table Games,30,73.27,85.01
13189,100796,2026-03-29,Table Games,43,59.06,56.01
13190,100796,2026-03-29,Slots,45,27.65,16.56
13191,100797,2026-01-01,Slots,22,102.59,106.48
13192,100797,2026-01-05,Table Games,70,111.07,66.48
13193,100797,2026-01-06,Slots,38,210.62,160.36
13194,100797,2026-01-07,Slots,15,132.43,73.81
13195,100797,2026-01-11,Sportsbook,31,220.41,202.83
13196,100797,2026-01-12,Slots,29,118.79,85.91
13197,100797,2026-01-13,Sportsbook,5,149.26,87.81
13198,100797,2026-01-15,Poker,59,60.21,56.94
13199,100797,2026-01-16,Slots,69,34.72,34.39
13200,100797,2026-01-17,Live Casino,52,144.38,164.72
13201,100797,2026-01-18,Table Games,28,67.84,65.71
13202,100797,2026-01-20,Slots,57,61.05,61.22
13203,100797,2026-01-21,Sportsbook,108,118.02,80.87
13204,100797,2026-01-22,Sportsbook,37,135.56,144.01
13205,100797,2026-01-24,Slots,99,126.49,77.52
13206,100797,2026-01-25,Live Casino,37,79.32,86.77
13207,100797,2026-01-27,Slots,44,166.38,145.76
13208,100797,2026-01-28,Sportsbook,14,197.66,111.08
13209,100797,2026-02-02,Sportsbook,35,97.22,71.55
13210,100797,2026-02-03,Slots,7,69.42,57.63
13211,100797,2026-02-06,Slots,22,164.63,160.63
13212,100797,2026-02-09,Slots,59,75.6,87.12
13213,100797,2026-02-12,Slots,3,254.29,279.55
13214,100797,2026-02-14,Slots,60,59.86,66.0
13215,100797,2026-02-15,Slots,37,96.39,100.39
13216,100797,2026-02-16,Live Casino,45,53.82,50.57
13217,100797,2026-02-16,Slots,65,50.46,39.81
13218,100797,2026-02-17,Slots,79,56.0,65.69
13219,100797,2026-02-18,Slots,75,173.41,128.29
13220,100797,2026-02-18,Live Casino,24,141.93,136.79
13221,100797,2026-02-19,Sportsbook,14,98.37,60.46
13222,100798,2026-01-01,Table Games,21,217.97,189.04
13223,100798,2026-01-12,Live Casino,13,42.33,31.11
13224,100798,2026-01-14,Sportsbook,33,113.92,74.39
13225,100798,2026-01-16,Sportsbook,43,70.41,78.64
13226,100798,2026-01-24,Sportsbook,24,58.96,49.33
13227,100798,2026-02-02,Slots,38,106.84,125.35
13228,100798,2026-02-03,Slots,5,25.49,20.71
13229,100798,2026-02-04,Live Casino,21,49.58,41.5
13230,100798,2026-02-05,Sportsbook,5,148.68,155.75
13231,100798,2026-02-06,Table Games,18,76.28,74.19
13232,100798,2026-02-09,Sportsbook,16,19.98,22.28
13233,100798,2026-02-09,Sportsbook,18,55.22,59.65
13234,100798,2026-02-10,Poker,7,22.92,23.98
13235,100798,2026-02-11,Slots,12,122.39,96.43
13236,100798,2026-02-16,Sportsbook,15,131.73,142.03
13237,100798,2026-02-17,Slots,60,22.23,18.86
13238,100798,2026-02-19,Table Games,112,8.77,8.48
13239,100798,2026-02-19,Slots,11,26.18,20.29
13240,100798,2026-02-19,Table Games,27,21.3,20.44
13241,100798,2026-02-20,Slots,16,178.32,151.56
13242,100798,2026-02-21,Table Games,72,82.31,58.24
13243,100798,2026-02-24,Slots,38,32.67,24.2
13244,100798,2026-02-25,Live Casino,39,63.27,47.85
13245,100798,2026-02-27,Slots,22,55.64,56.46
13246,100798,2026-02-28,Slots,24,266.1,224.15
13247,100798,2026-03-05,Slots,12,220.75,139.86
13248,100798,2026-03-07,Slots,31,97.89,91.28
13249,100798,2026-03-08,Slots,46,300.81,175.15
13250,100798,2026-03-10,Poker,10,180.71,150.43
13251,100798,2026-03-13,Live Casino,20,2.64,2.15
13252,100798,2026-03-16,Sportsbook,12,43.85,25.68
13253,100798,2026-03-17,Sportsbook,33,100.22,105.38
13254,100798,2026-03-21,Poker,88,17.38,10.39
13255,100798,2026-03-22,Slots,95,60.69,54.01
13256,100798,2026-03-22,Slots,6,32.87,20.3
13257,100798,2026-03-22,Table Games,6,81.99,54.57
13258,100798,2026-03-29,Slots,48,153.92,174.12
13259,100799,2026-01-10,Sportsbook,30,25.74,16.84
13260,100799,2026-01-23,Live Casino,55,26.91,16.81
13261,100799,2026-02-01,Slots,14,51.96,29.8
13262,100799,2026-02-15,Sportsbook,31,44.46,34.59
13263,100799,2026-02-16,Sportsbook,9,67.93,48.67
13264,100799,2026-02-16,Sportsbook,39,22.12,22.51
13265,100799,2026-02-16,Live Casino,57,8.79,5.16
13266,100800,2026-03-01,Slots,29,46.35,28.49
13267,100801,2026-01-03,Slots,30,44.12,37.86
13268,100801,2026-01-04,Live Casino,13,61.81,41.45
13269,100801,2026-01-06,Slots,38,13.32,14.37
13270,100801,2026-01-08,Slots,8,72.11,84.79
13271,100801,2026-01-09,Slots,32,57.57,66.21
13272,100801,2026-01-11,Slots,34,132.42,91.72
13273,100801,2026-01-13,Slots,40,63.07,68.43
13274,100801,2026-01-19,Slots,33,31.35,35.27
13275,100801,2026-01-20,Table Games,44,22.41,22.4
13276,100801,2026-01-21,Sportsbook,41,4.84,3.75
13277,100801,2026-01-22,Poker,68,77.12,78.21
13278,100801,2026-01-26,Slots,22,18.84,12.8
13279,100801,2026-01-30,Sportsbook,23,79.04,50.82
13280,100801,2026-01-31,Slots,45,25.44,17.96
13281,100801,2026-02-01,Live Casino,83,46.5,27.53
13282,100801,2026-02-04,Table Games,81,32.24,35.3
13283,100801,2026-02-09,Slots,7,40.32,41.21
13284,100801,2026-02-11,Live Casino,25,41.72,36.53
13285,100802,2026-01-03,Live Casino,22,33.56,22.85
13286,100802,2026-01-06,Slots,45,29.04,21.66
13287,100802,2026-01-17,Sportsbook,23,41.28,35.23
13288,100802,2026-01-25,Live Casino,84,76.05,86.3
13289,100802,2026-01-26,Sportsbook,2,27.49,20.61
13290,100802,2026-02-03,Sportsbook,82,68.0,76.82
13291,100802,2026-02-04,Sportsbook,32,18.22,17.91
13292,100802,2026-02-12,Table Games,107,33.72,35.99
13293,100802,2026-02-13,Slots,37,56.11,32.99
13294,100802,2026-02-13,Slots,35,45.02,31.51
13295,100802,2026-02-15,Table Games,30,84.98,95.12
13296,100802,2026-02-17,Live Casino,78,22.87,13.87
13297,100802,2026-03-01,Sportsbook,41,82.77,52.94
13298,100802,2026-03-11,Live Casino,57,47.68,48.12
13299,100802,2026-03-12,Sportsbook,18,17.86,11.82
13300,100802,2026-03-23,Sportsbook,101,13.55,9.52
13301,100803,2026-01-30,Live Casino,10,55.39,61.79
13302,100803,2026-02-02,Live Casino,46,89.97,55.87
13303,100803,2026-02-08,Sportsbook,57,25.01,21.43
13304,100803,2026-02-10,Table Games,35,70.52,78.77
13305,100803,2026-02-12,Live Casino,46,51.64,50.28
13306,100803,2026-02-16,Live Casino,9,58.69,40.07
13307,100803,2026-03-02,Sportsbook,11,22.75,14.63
13308,100804,2026-01-01,Sportsbook,4,173.47,178.21
13309,100804,2026-01-07,Poker,47,117.73,94.68
13310,100804,2026-01-07,Table Games,141,87.17,60.98
13311,100804,2026-01-11,Sportsbook,5,41.05,29.81
13312,100804,2026-01-11,Live Casino,62,68.86,40.78
13313,100804,2026-01-11,Slots,14,198.96,156.33
13314,100804,2026-01-11,Sportsbook,35,23.81,19.86
13315,100804,2026-01-12,Live Casino,21,78.33,68.09
13316,100804,2026-01-12,Live Casino,91,158.52,160.07
13317,100804,2026-01-12,Sportsbook,18,135.89,104.97
13318,100804,2026-01-13,Slots,17,58.85,37.33
13319,100804,2026-01-17,Slots,24,146.68,134.33
13320,100804,2026-01-18,Table Games,48,24.93,25.79
13321,100804,2026-01-18,Sportsbook,8,24.22,13.5
13322,100804,2026-01-18,Slots,78,59.96,44.0
13323,100804,2026-01-18,Table Games,9,101.81,118.62
13324,100804,2026-01-21,Slots,19,25.87,29.19
13325,100804,2026-01-29,Slots,22,122.73,110.33
13326,100804,2026-01-31,Live Casino,55,65.12,49.23
13327,100804,2026-02-03,Sportsbook,23,183.58,118.37
13328,100804,2026-02-04,Sportsbook,86,96.5,87.43
13329,100804,2026-02-09,Slots,22,33.93,33.66
13330,100804,2026-02-16,Live Casino,21,43.0,31.62
13331,100804,2026-02-20,Slots,86,13.79,15.42
13332,100804,2026-03-04,Sportsbook,30,26.83,20.63
13333,100804,2026-03-05,Sportsbook,20,79.09,69.17
13334,100804,2026-03-07,Sportsbook,5,80.28,78.75
13335,100804,2026-03-12,Live Casino,52,29.97,27.53
13336,100804,2026-03-15,Slots,6,50.1,51.92
13337,100804,2026-03-18,Sportsbook,19,84.27,49.58
13338,100804,2026-03-19,Sportsbook,20,46.64,48.45
13339,100804,2026-03-22,Sportsbook,23,161.57,113.8
13340,100804,2026-03-24,Poker,21,68.27,52.01
13341,100804,2026-03-27,Slots,10,51.56,29.55
13342,100804,2026-03-29,Sportsbook,36,233.45,234.74
13343,100805,2026-01-09,Sportsbook,32,32.56,36.0
13344,100805,2026-01-11,Poker,17,27.62,30.04
13345,100805,2026-01-12,Slots,20,24.6,24.93
13346,100805,2026-01-22,Sportsbook,20,73.41,60.93
13347,100805,2026-01-30,Table Games,62,51.4,33.06
13348,100805,2026-01-30,Slots,13,38.17,26.28
13349,100805,2026-01-30,Slots,13,38.11,27.59
13350,100805,2026-01-30,Poker,108,71.54,83.18
13351,100805,2026-02-01,Live Casino,32,23.0,17.17
13352,100805,2026-02-04,Sportsbook,32,66.84,65.8
13353,100805,2026-02-07,Live Casino,70,12.46,13.77
13354,100805,2026-02-07,Slots,9,70.01,56.59
13355,100805,2026-02-14,Slots,56,7.6,8.28
13356,100805,2026-03-02,Slots,15,6.52,4.25
13357,100805,2026-03-03,Live Casino,27,55.15,54.93
13358,100805,2026-03-07,Sportsbook,62,96.23,72.2
13359,100805,2026-03-15,Live Casino,54,61.56,41.46
13360,100805,2026-03-15,Slots,38,53.06,35.89
13361,100805,2026-03-15,Live Casino,10,45.94,46.25
13362,100805,2026-03-22,Slots,15,37.08,32.46
13363,100806,2026-01-02,Table Games,35,119.57,104.22
13364,100806,2026-01-05,Slots,20,281.38,324.56
13365,100806,2026-01-16,Live Casino,28,47.43,50.89
13366,100806,2026-01-21,Live Casino,54,50.37,58.7
13367,100806,2026-01-22,Slots,25,76.84,77.27
13368,100806,2026-01-27,Slots,15,66.67,64.34
13369,100806,2026-02-01,Slots,18,7.97,7.49
13370,100806,2026-02-03,Slots,29,47.88,49.1
13371,100806,2026-02-06,Slots,25,233.91,142.88
13372,100806,2026-02-10,Slots,29,102.29,118.24
13373,100806,2026-02-14,Sportsbook,32,12.4,13.72
13374,100806,2026-02-14,Slots,20,154.87,129.85
13375,100806,2026-02-17,Sportsbook,38,253.91,167.73
13376,100806,2026-02-18,Sportsbook,77,91.73,95.38
13377,100806,2026-02-18,Sportsbook,41,110.13,84.94
13378,100806,2026-02-18,Sportsbook,48,292.39,200.75
13379,100806,2026-02-19,Slots,24,158.15,146.87
